"","fmtname","start","label"
"3829","DRDIFDCD",76201030,"CARROTS, BABY FOOD, TODDLER"
"3830","DRDIFDCD",76202000,"CARROTS & PEAS, BABY, STRAINED"
"3831","DRDIFDCD",76205010,"SQUASH, BABY, STRAINED"
"3832","DRDIFDCD",76209000,"SWEETPOTATOES, BABY, NS AS TO STRAINED OR JUNIOR"
"3833","DRDIFDCD",76209010,"SWEETPOTATOES, BABY, STRAINED"
"3834","DRDIFDCD",76401000,"BEANS, GREEN STRING, BABY, NS AS TO STR OR JR"
"3835","DRDIFDCD",76401010,"BEANS, GREEN STRING, BABY, STRAINED"
"3836","DRDIFDCD",76401060,"BEANS, GREEN STRING, BABY, TODDLER"
"3837","DRDIFDCD",76405010,"CORN, CREAMED, BABY, STRAINED"
"3838","DRDIFDCD",76405020,"CORN, CREAMED, BABY, JUNIOR"
"3839","DRDIFDCD",76407000,"MIXED VEG, GARDEN VEG, BABY, NS AS TO STR OR JR"
"3840","DRDIFDCD",76407010,"MIXED VEGETABLES, GARDEN VEGETABLES, BABY, STRAINED"
"3841","DRDIFDCD",76407020,"MIXED VEGETABLES, GARDEN VEGETABLES, BABY, JUNIOR"
"3842","DRDIFDCD",76409000,"PEAS, BABY, NS AS TO STRAINED OR JUNIOR"
"3843","DRDIFDCD",76409010,"PEAS, BABY, STRAINED"
"3844","DRDIFDCD",76409030,"PEAS, BABY, TODDLER"
"3845","DRDIFDCD",76501000,"VEGETABLES & RICE, BABY, STRAINED"
"3846","DRDIFDCD",76601010,"VEGETABLE & BACON, BABY, STRAINED"
"3847","DRDIFDCD",76603010,"VEGETABLE & BEEF, BABY, STRAINED"
"3848","DRDIFDCD",76603020,"VEGETABLE & BEEF, BABY, JUNIOR"
"3849","DRDIFDCD",76604000,"BROCCOLI & CHICKEN, BABY, STRAINED"
"3850","DRDIFDCD",76604500,"SWEETPOTATOES & CHICKEN, BABY, STRAINED"
"3851","DRDIFDCD",76605010,"VEGETABLE & CHICKEN, BABY, STRAINED"
"3852","DRDIFDCD",76605020,"VEGETABLE & CHICKEN, BABY, JUNIOR"
"3853","DRDIFDCD",76607010,"VEGETABLE & HAM, BABY, STRAINED"
"3854","DRDIFDCD",76607020,"VEGETABLE & HAM, BABY, JUNIOR"
"3855","DRDIFDCD",76611010,"VEGETABLE & TURKEY, BABY, STRAINED"
"3856","DRDIFDCD",76611020,"VEGETABLE & TURKEY, BABY, JUNIOR"
"3857","DRDIFDCD",77201210,"GREEN PLANTAIN W/ CRACKLINGS, P.R. (MOFONGO)"
"3858","DRDIFDCD",77272010,"PUERTO RICAN PASTELES (PASTELES DE MASA)"
"3859","DRDIFDCD",77316600,"EGGPLANT AND MEAT CASSEROLE"
"3860","DRDIFDCD",77513010,"SPANISH STEW, P.R. (COCIDO ESPANOL)"
"3861","DRDIFDCD",77563010,"PUERTO RICAN STEW (SANCOCHO)"
"3862","DRDIFDCD",81100000,"TABLE FAT, NFS"
"3863","DRDIFDCD",81100500,"BUTTER, NFS"
"3864","DRDIFDCD",81101000,"BUTTER, STICK, SALTED"
"3865","DRDIFDCD",81101010,"BUTTER, WHIPPED, TUB, SALTED"
"3866","DRDIFDCD",81101100,"BUTTER, STICK, UNSALTED"
"3867","DRDIFDCD",81101110,"BUTTER, WHIPPED, TUB, UNSALTED"
"3868","DRDIFDCD",81101500,"LIGHT BUTTER, STICK, SALTED"
"3869","DRDIFDCD",81101520,"LIGHT BUTTER, WHIPPED, TUB, SALTED"
"3870","DRDIFDCD",81102000,"MARGARINE, NFS"
"3871","DRDIFDCD",81102010,"MARGARINE, STICK, SALTED"
"3872","DRDIFDCD",81102020,"MARGARINE, TUB, SALTED"
"3873","DRDIFDCD",81102030,"MARGARINE, LIQUID, SALTED"
"3874","DRDIFDCD",81103020,"MARGARINE, WHIPPED, TUB, SALTED"
"3875","DRDIFDCD",81103030,"MARGARINE, STICK, UNSALTED"
"3876","DRDIFDCD",81103040,"MARGARINE-LIKE SPREAD, STICK, SALTED"
"3877","DRDIFDCD",81103041,"MARGARINE-LIKE SPREAD, MADE W/ YOGURT, STICK, SALTED"
"3878","DRDIFDCD",81103060,"MARGARINE, TUB, UNSALTED"
"3879","DRDIFDCD",81103080,"MARGARINE-LIKE SPREAD, TUB, SALTED"
"3880","DRDIFDCD",81103090,"MARGARINE-LIKE SPREAD, LIQUID, SALTED"
"3881","DRDIFDCD",81104010,"MARGARINE-LIKE SPREAD, RED CAL, 40% FAT, TUB, SALTED"
"3882","DRDIFDCD",81104011,"MARGARINE-LIKE SPREAD,RED CAL,40% FAT,MADE W/ YOGURT,TUB"
"3883","DRDIFDCD",81104020,"MARGARINE-LIKE SPREAD, RED CAL, 40% FAT, STICK, SALTED"
"3884","DRDIFDCD",81104050,"MARGARINE-LIKE SPREAD, RED CAL, 20% FAT, TUB, SALTED"
"3885","DRDIFDCD",81104100,"MARGARINE-LIKE SPREAD, FAT FREE, TUB, SALTED"
"3886","DRDIFDCD",81104110,"MARGARINE-LIKE SPREAD, FAT FREE, LIQUID, SALTED"
"3887","DRDIFDCD",81104560,"VEGETABLE OIL-BUTTER SPREAD, RED CAL, TUB, SALTED"
"3888","DRDIFDCD",81105010,"BUTTER-MARGARINE BLEND, STICK, SALTED"
"3889","DRDIFDCD",81105020,"BUTTER-MARGARINE BLEND, TUB, SALTED"
"3890","DRDIFDCD",81106010,"BUTTER REPLACEMENT, FAT-FREE POWDER, NOT RECONST"
"3891","DRDIFDCD",81201000,"BACON GREASE OR MEAT DRIPPINGS"
"3892","DRDIFDCD",81203100,"SHORTENING, VEGETABLE"
"3893","DRDIFDCD",81301020,"LEMON-BUTTER SAUCE"
"3894","DRDIFDCD",81302010,"HOLLANDAISE SAUCE"
"3895","DRDIFDCD",81302030,"ORANGE SAUCE FOR DUCK"
"3896","DRDIFDCD",81302040,"SANDWICH SPREAD"
"3897","DRDIFDCD",81302050,"TARTAR SAUCE"
"3898","DRDIFDCD",81302060,"HORSERADISH SAUCE"
"3899","DRDIFDCD",81302070,"PESTO SAUCE"
"3900","DRDIFDCD",81322000,"HONEY BUTTER"
"3901","DRDIFDCD",81324000,"LECITHIN"
"3902","DRDIFDCD",82101000,"VEGETABLE OIL, NFS (INCLUDE OIL, NFS)"
"3903","DRDIFDCD",82102000,"CORN OIL"
"3904","DRDIFDCD",82103500,"FLAXSEED OIL"
"3905","DRDIFDCD",82104000,"OLIVE OIL"
"3906","DRDIFDCD",82105000,"PEANUT OIL"
"3907","DRDIFDCD",82105500,"RAPESEED OIL (INCL CANOLA OIL, PURITAN)"
"3908","DRDIFDCD",82106000,"SAFFLOWER OIL"
"3909","DRDIFDCD",82107000,"SESAME OIL"
"3910","DRDIFDCD",83100100,"SALAD DRESSING, NFS"
"3911","DRDIFDCD",83101000,"BLUE OR ROQUEFORT CHEESE DRESSING"
"3912","DRDIFDCD",83101500,"BACON DRESSING (HOT)"
"3913","DRDIFDCD",83101600,"BACON & TOMATO DRESSING"
"3914","DRDIFDCD",83102000,"CAESAR DRESSSING"
"3915","DRDIFDCD",83103000,"COLESLAW DRESSSING"
"3916","DRDIFDCD",83103500,"FETA CHEESE SALAD DRESSING"
"3917","DRDIFDCD",83104000,"FRENCH DRESSSING"
"3918","DRDIFDCD",83105500,"HONEY MUSTARD DRESSING"
"3919","DRDIFDCD",83106000,"ITALIAN DRESSING, W/ VINEGAR & OIL"
"3920","DRDIFDCD",83107000,"MAYONNAISE, REGULAR"
"3921","DRDIFDCD",83107100,"MAYONNAISE, MADE W/ YOGURT (INCLUDE YOGANNAISE)"
"3922","DRDIFDCD",83107200,"MAYONNAISE, MADE W/ TOFU"
"3923","DRDIFDCD",83108000,"MAYONNAISE, IMITATION"
"3924","DRDIFDCD",83109000,"RUSSIAN DRESSING"
"3925","DRDIFDCD",83110000,"MAYONNAISE-TYPE SALAD DRESSING"
"3926","DRDIFDCD",83112000,"GREEN GODDESS DRESSING"
"3927","DRDIFDCD",83112500,"CREAMY DRESSING, W/SOUR CREAM/BUTTERMILK & OIL"
"3928","DRDIFDCD",83112950,"POPPY SEED DRESSING"
"3929","DRDIFDCD",83112960,"PEPPERCORN DRESSING"
"3930","DRDIFDCD",83112990,"SESAME DRESSING"
"3931","DRDIFDCD",83113000,"SWEET & SOUR DRESSING"
"3932","DRDIFDCD",83114000,"THOUSAND ISLAND DRESSING"
"3933","DRDIFDCD",83115000,"YOGURT DRESSING"
"3934","DRDIFDCD",83200100,"SALAD DRESSING, LOW CALORIE, NFS"
"3935","DRDIFDCD",83201000,"BLUE OR ROQUEFORT CHEESE DRESSING, LOW CALORIE"
"3936","DRDIFDCD",83201050,"BLUE OR ROQUEFORT CHEESE DRESSING, REDUCED CALORIE"
"3937","DRDIFDCD",83201200,"BLUE/ROQUEFORT CHEESE DRESSING,RED CAL,NO FAT/CHOL"
"3938","DRDIFDCD",83202000,"FRENCH DRESSING, LOW CALORIE"
"3939","DRDIFDCD",83202010,"FRENCH DRESSING, REDUCED CALORIE,FAT-FREE,CHOL-FREE"
"3940","DRDIFDCD",83202020,"FRENCH DRESSING, REDUCED CALORIE"
"3941","DRDIFDCD",83203000,"CAESAR DRESSING, LOW CALORIE"
"3942","DRDIFDCD",83203250,"MAYONNAISE-TYPE SALAD DRESSING, FAT-FREE"
"3943","DRDIFDCD",83204000,"MAYONNAISE, LOW CALORIE OR DIET"
"3944","DRDIFDCD",83204020,"MAYONNAISE, REDUCED-CALORIE/DIET, CHOLESTEROL-FREE"
"3945","DRDIFDCD",83204050,"MAYONNAISE-TYPE SALAD DRESSING, LOW CALORIE"
"3946","DRDIFDCD",83204060,"MAYONNAISE-TYPE SALAD DRESSING,DIET,NO CHOLESTEROL"
"3947","DRDIFDCD",83205000,"ITALIAN DRESSING, LOW CALORIE"
"3948","DRDIFDCD",83205450,"ITALIAN DRESSING, REDUCED CALORIE"
"3949","DRDIFDCD",83205500,"ITALIAN DRESSING, REDUCED CALORIE, FAT-FREE"
"3950","DRDIFDCD",83207000,"THOUSAND ISLAND DRESSING, LOW CALORIE"
"3951","DRDIFDCD",83207100,"THOUSAND ISLAND DRSG,REDUCED CAL,FAT-FREE,CHOL-FREE"
"3952","DRDIFDCD",83208000,"VINEGAR, SUGAR & WATER DRESSING"
"3953","DRDIFDCD",83210000,"CREAMY DRESSING W/ BUTTERMILK, NS LOW/REDUCED CAL"
"3954","DRDIFDCD",83210100,"CRMY DRSG W/ SOUR CRM &/ BUTTERMILK & OIL, RED CAL"
"3955","DRDIFDCD",83210200,"CRMY DRSG W/SOUR CRM&/BTTRMILK,RED CAL,NOFAT/CHOL"
"3956","DRDIFDCD",83210250,"CRMY DRSG W/SOUR CRM&/BUTTRMILK&OIL,RED CAL,NOCHOC"
"3957","DRDIFDCD",91101000,"SUGAR, NFS"
"3958","DRDIFDCD",91101010,"SUGAR, WHITE, GRANULATED OR LUMP"
"3959","DRDIFDCD",91101020,"SUGAR, WHITE, CONFECTIONER'S, POWDERED"
"3960","DRDIFDCD",91102010,"SUGAR, BROWN"
"3961","DRDIFDCD",91104100,"SUGAR, CINNAMON"
"3962","DRDIFDCD",91104200,"SUGAR, RAW"
"3963","DRDIFDCD",91105010,"FRUCTOSE SWEETENER, SUGAR SUBSTITUTE, DRY POWDER"
"3964","DRDIFDCD",91200000,"SUGAR SUBSTITUTE, LOW CALORIE, POWDERED, NFS"
"3965","DRDIFDCD",91200020,"SUGAR REPLACEMENT, SACCHARIN-BASED, DRY PWD"
"3966","DRDIFDCD",91200040,"SUGAR SUBSTITUTE, SACCHARIN-BASED, DRY PWD & TABLET"
"3967","DRDIFDCD",91200110,"SUGAR SUBSTITUTE, SACCHARIN-BASED, LIQUID"
"3968","DRDIFDCD",91201010,"SUGAR SUBSTITUTE, ASPARTAME-BASED, DRY POWDER"
"3969","DRDIFDCD",91300010,"SYRUP, NFS"
"3970","DRDIFDCD",91300100,"PANCAKE SYRUP, NFS"
"3971","DRDIFDCD",91301020,"CANE & CORN PANCAKE SYRUP"
"3972","DRDIFDCD",91301030,"CORN SYRUP, LIGHT OR DARK"
"3973","DRDIFDCD",91301040,"BUTTERED BLENDS SYRUP (INCL MRS BUTTERWORTH)"
"3974","DRDIFDCD",91301050,"FRUIT SYRUP"
"3975","DRDIFDCD",91301060,"MAPLE SYRUP(100% MAPLE)(INCLUDE MAPLE CREAM)"
"3976","DRDIFDCD",91301080,"CHOCOLATE SYRUP, THIN TYPE"
"3977","DRDIFDCD",91301081,"CHOCOLATE SYRUP, THIN TYPE, LIGHT"
"3978","DRDIFDCD",91301100,"SUGAR (WHITE) & WATER SYRUP (INCLUDE SIMPLE SYRUP)"
"3979","DRDIFDCD",91301130,"FRUIT FLAVORED SYRUP USED FOR MILK BEVERAGES"
"3980","DRDIFDCD",91301200,"SUGAR (BROWN) &  WATER SYRUP"
"3981","DRDIFDCD",91301250,"MAPLE & CORN  &/OR  CANE PANCAKE SYRUP BLENDS"
"3982","DRDIFDCD",91301510,"SYRUP, PANCAKE, REDUCED CALORIE"
"3983","DRDIFDCD",91302010,"HONEY (INCLUDE PEAR HONEY, RAW HONEY)"
"3984","DRDIFDCD",91303000,"MOLASSES"
"3985","DRDIFDCD",91303500,"SUGAR, BROWN, LIQUID"
"3986","DRDIFDCD",91303750,"CHOCOLATE GRAVY"
"3987","DRDIFDCD",91304010,"TOPPING, BUTTERSCOTCH OR CARAMEL"
"3988","DRDIFDCD",91304020,"TOPPING, CHOCOLATE, THICK, FUDGE TYPE"
"3989","DRDIFDCD",91304030,"TOPPING, FRUIT"
"3990","DRDIFDCD",91304040,"TOPPING, MARSHMALLOW"
"3991","DRDIFDCD",91304090,"TOPPING, CHOC FLAVOR HAZELNUT SPREAD (INCL NUTELLA)"
"3992","DRDIFDCD",91304250,"TOPPING, MILK CHOCOLATE W/ CEREAL"
"3993","DRDIFDCD",91304300,"TOPPING, CHOCOLATE, HARD COATING"
"3994","DRDIFDCD",91305010,"ICING, CHOCOLATE"
"3995","DRDIFDCD",91305020,"ICING, WHITE"
"3996","DRDIFDCD",91351010,"SYRUP, DIETETIC"
"3997","DRDIFDCD",91361010,"SWEET & SOUR SAUCE (INCLUDE VIETNAMESE SAUCE)"
"3998","DRDIFDCD",91361020,"FRUIT SAUCE (INCLUDE ALL FRUITS)"
"3999","DRDIFDCD",91361040,"PLAIN DESSERT SAUCE (INCLUDE VANILLA, RUM SAUCE)"
"4000","DRDIFDCD",91361050,"DUCK SAUCE (INCLUDE CHAISNI SAUCE)"
"4001","DRDIFDCD",91361070,"PLUM SAUCE, ORIENTAL STYLE"
"4002","DRDIFDCD",91401000,"JELLY, ALL FLAVORS"
"4003","DRDIFDCD",91402000,"JAM, PRESERVES, ALL FLAVORS"
"4004","DRDIFDCD",91403000,"FRUIT BUTTER, ALL FLAVORS (INCLUDE APPLE BUTTER)"
"4005","DRDIFDCD",91404000,"MARMALADE, ALL FLAVORS"
"4006","DRDIFDCD",91405000,"JELLY, DIETETIC, ALL FLAVORS,SWEETENED W/ ARTIFICIAL SWEETEN"
"4007","DRDIFDCD",91405500,"JELLY, REDUCED SUGAR, ALL FLAVORS"
"4008","DRDIFDCD",91406000,"JAM, MARMALADES, ARTIFICIALLY SWEETENED"
"4009","DRDIFDCD",91406500,"JAM PRESERVES,MARMALADES,SWEET W/ FRUIT JUICE CONC"
"4010","DRDIFDCD",91406600,"JAMS,PRESERVES,MARMALADES,LOW SUGAR (ALL FLAVORS)"
"4011","DRDIFDCD",91407100,"GUAVA PASTE"
"4012","DRDIFDCD",91407120,"SWEETPOTATO PASTE"
"4013","DRDIFDCD",91407150,"BEAN PASTE, SWEETENED (INCL JAPANESE RED BEANS)"
"4014","DRDIFDCD",91500200,"GELATIN POWDER, SWEETENED, DRY"
"4015","DRDIFDCD",91501010,"GELATIN DESSERT"
"4016","DRDIFDCD",91501020,"GELATIN DESSERT W/ FRUIT"
"4017","DRDIFDCD",91501040,"GELATIN DESSERT W/ FRUIT & WHIPPED CREAM"
"4018","DRDIFDCD",91501080,"GELATIN DESSERT W/ FRUIT & CREAM CHEESE"
"4019","DRDIFDCD",91501090,"GELATIN DESSERT W/ FRUIT, VEGETABLES, & NUTS"
"4020","DRDIFDCD",91501100,"GELATIN SALAD W/ VEGETABLES"
"4021","DRDIFDCD",91501110,"GELATIN DESSERT W/ FRUIT & WHIPPED TOPPING"
"4022","DRDIFDCD",91511010,"GELATIN DESSERT, DIETETIC, W/ LO CAL SWEETENER"
"4023","DRDIFDCD",91511020,"GELATIN DESSERT, DIET, W/ FRUIT, LO CAL SWEETNER"
"4024","DRDIFDCD",91601000,"ICE, FRUIT"
"4025","DRDIFDCD",91611000,"ICE POP"
"4026","DRDIFDCD",91611100,"ICE POP, SWEETENED W/ LOW CALORIE SWEETENER"
"4027","DRDIFDCD",91621000,"SNOW CONE, SLURPS"
"4028","DRDIFDCD",91700010,"CANDY, NFS"
"4029","DRDIFDCD",91700500,"M&M'S ALMOND CHOCOLATE CANDIES"
"4030","DRDIFDCD",91701010,"ALMONDS, CHOCOLATE-COVERED"
"4031","DRDIFDCD",91701020,"ALMONDS, SUGAR-COATED (INCL JORDAN ALMONDS)"
"4032","DRDIFDCD",91703010,"CARAMEL CANDY, CHOC-FLAVOR ROLL (INCL TOOTSIE ROLL)"
"4033","DRDIFDCD",91703020,"CARAMEL CANDY, NOT CHOCOLATE"
"4034","DRDIFDCD",91703040,"CARAMEL CANDY, CHOCOLATE-COVERED"
"4035","DRDIFDCD",91703060,"CARAMEL CANDY, W/ NUTS, CHOCOLATE-COVERED"
"4036","DRDIFDCD",91703070,"ROLOS CANDY"
"4037","DRDIFDCD",91703150,"TOBLERONE,MILK CHOCOLATE W/ HONEY & ALMOND NOUGAT"
"4038","DRDIFDCD",91703200,"TWIX COOKIE BARS"
"4039","DRDIFDCD",91703300,"TWIX PEANUT BUTTER COOKIE BARS"
"4040","DRDIFDCD",91703350,"BAR NONE CANDY BAR"
"4041","DRDIFDCD",91703400,"WHATCHAMACALLIT CANDY"
"4042","DRDIFDCD",91703600,"ESPRESSO COFFEE BEANS, CHOCOLATE-COVERED"
"4043","DRDIFDCD",91705010,"CHOCOLATE, MILK, PLAIN"
"4044","DRDIFDCD",91705020,"CHOCOLATE, MILK, W/ CEREAL (INCLUDE KRACKEL BAR)"
"4045","DRDIFDCD",91705030,"KIT KAT CANDY BAR"
"4046","DRDIFDCD",91705040,"CHOCOLATE, MILK, W/ NUTS, NOT ALMONDS OR PEANUTS"
"4047","DRDIFDCD",91705050,"CHOCOLATE, MILK, W/ FRUITS & NUTS (INCLUDE CHUNKY)"
"4048","DRDIFDCD",91705060,"CHOCOLATE, MILK, W/ ALMONDS"
"4049","DRDIFDCD",91705070,"CHOCOLATE, MILK, W/ PEANUTS (INCLUDE MR GOODBAR)"
"4050","DRDIFDCD",91705200,"CHOCOLATE, SEMI-SWEET"
"4051","DRDIFDCD",91705300,"CHOCOLATE CANDY, SWEET OR DARK"
"4052","DRDIFDCD",91705400,"CHOCOLATE CANDY, WHITE"
"4053","DRDIFDCD",91705410,"CHOCOLATE CANDY, WHITE, W/ ALMONDS"
"4054","DRDIFDCD",91705420,"CHOCOLATE, WHITE, W/ CEREAL, CANDY"
"4055","DRDIFDCD",91705500,"MEXICAN CHOCOLATE (TABLET)"
"4056","DRDIFDCD",91706000,"COCONUT CANDY, CHOCOLATE-COVERED"
"4057","DRDIFDCD",91706100,"COCONUT CANDY, NO CHOCOLATE COVERING"
"4058","DRDIFDCD",91706400,"COCONUT CANDY, P.R. STYLE"
"4059","DRDIFDCD",91707000,"FONDANT CANDY"
"4060","DRDIFDCD",91707010,"FONDANT CANDY, CHOCOLATE COVERED"
"4061","DRDIFDCD",91708000,"FRUIT PEEL, CANDIED"
"4062","DRDIFDCD",91708010,"FRUIT CANDY BAR"
"4063","DRDIFDCD",91708030,"FRUIT LEATHER (INCLUDE FRUIT ROLL-UP)"
"4064","DRDIFDCD",91708100,"FRUIT SNACK CANDY, W/ VIT C"
"4065","DRDIFDCD",91709000,"GUMDROPS, CHOCOLATE-COVERED"
"4066","DRDIFDCD",91713030,"FUDGE, CHOCOLATE"
"4067","DRDIFDCD",91713040,"FUDGE, CHOCOLATE, W/ NUTS"
"4068","DRDIFDCD",91713050,"FUDGE, PEANUT BUTTER"
"4069","DRDIFDCD",91713060,"FUDGE, PEANUT BUTTER, W/ NUTS"
"4070","DRDIFDCD",91715100,"SNICKERS CANDY BAR"
"4071","DRDIFDCD",91715200,"BABY RUTH CANDY BAR"
"4072","DRDIFDCD",91715300,"100 GRAND BAR (INCL $100,000 BAR)"
"4073","DRDIFDCD",91718000,"HONEY-COMBED HARD CANDY, PEANUT BUTTER"
"4074","DRDIFDCD",91718050,"HONEY-COMBED CANDY, PEANUT BUTTER, CHOC-COVERED"
"4075","DRDIFDCD",91718100,"BUTTERFINGER CANDY BAR"
"4076","DRDIFDCD",91718200,"JIMMIES (INCLUDE CHOCOLATE-FLAVORED SPRINKLES)"
"4077","DRDIFDCD",91718300,"LADOO, ROUND BALL, ASIAN-INDIAN DESSERT"
"4078","DRDIFDCD",91721000,"LICORICE CANDY"
"4079","DRDIFDCD",91723000,"MARSHMALLOWS, MARSHMALLOW CREAM"
"4080","DRDIFDCD",91723010,"MARSHMALLOW, CHOCOLATE-COVERED"
"4081","DRDIFDCD",91723020,"MARSHMALLOW, CANDY-COATED"
"4082","DRDIFDCD",91726120,"MILKY WAY II"
"4083","DRDIFDCD",91726130,"MILKY  WAY BAR"
"4084","DRDIFDCD",91726150,"MARS BAR"
"4085","DRDIFDCD",91726420,"3 MUSKETEERS CANDY BAR"
"4086","DRDIFDCD",91727010,"NUTS, CHOCOLATE-COVERED, NOT ALMONDS OR PEANUTS"
"4087","DRDIFDCD",91728000,"NUT ROLL, FUDGE OR NOUGAT, CARAMEL & NUTS"
"4088","DRDIFDCD",91728500,"SUGARED PECANS (SUGAR & EGG WHITE COATING)"
"4089","DRDIFDCD",91731000,"PEANUTS, CHOCOLATE-COVERED"
"4090","DRDIFDCD",91731010,"M & M PEANUT CANDY"
"4091","DRDIFDCD",91731060,"M&M'S PEANUT BUTTER CHOCOLATE CANDIES"
"4092","DRDIFDCD",91731100,"PEANUTS, SUGAR-COATED"
"4093","DRDIFDCD",91732000,"PEANUT CANDY BAR"
"4094","DRDIFDCD",91733000,"PEANUT BRITTLE"
"4095","DRDIFDCD",91734000,"PEANUT BUTTER CANDY, CHOCOLATE-COVERED"
"4096","DRDIFDCD",91734100,"REESE'S PEANUT BUTTER CUPS"
"4097","DRDIFDCD",91734200,"REESE'S PIECES CANDY"
"4098","DRDIFDCD",91739010,"RAISINS, CHOCOLATE-COVERED"
"4099","DRDIFDCD",91742010,"SESAME CRUNCH CANDY (SAHADI)"
"4100","DRDIFDCD",91745010,"GUMDROPS"
"4101","DRDIFDCD",91745020,"HARD CANDY"
"4102","DRDIFDCD",91745040,"BUTTERSCOTCH HARD CANDY"
"4103","DRDIFDCD",91745100,"SKITTLES CANDY"
"4104","DRDIFDCD",91746010,"SUGAR-COATED CHOCOLATE DISCS CANDY"
"4105","DRDIFDCD",91746100,"M & M'S PLAIN CHOCOLATE CANDIES"
"4106","DRDIFDCD",91750000,"TAFFY"
"4107","DRDIFDCD",91760000,"TOFFEE, PLAIN"
"4108","DRDIFDCD",91760100,"TOFFEE, CHOCOLATE COVERED (INCL HEATH BAR, SKOR)"
"4109","DRDIFDCD",91760200,"TOFFEE, CHOCOLATE-COATED, W/ NUTS"
"4110","DRDIFDCD",91760500,"TRUFFLES"
"4111","DRDIFDCD",91770000,"DIETETIC OR  LOW CALORIE CANDY, NFS"
"4112","DRDIFDCD",91770010,"DIETETIC OR LOW CALORIE GUMDROPS"
"4113","DRDIFDCD",91770020,"DIETETIC OR LOW CALORIE HARD CANDY"
"4114","DRDIFDCD",91770030,"DIETETIC OR  LOW CALORIE CANDY, CHOCOLATE-COVERED"
"4115","DRDIFDCD",91800100,"CHEWING GUM, NFS"
"4116","DRDIFDCD",91801000,"CHEWING GUM, SUGARED"
"4117","DRDIFDCD",91802000,"CHEWING GUM, UNCOATED, SUGARLESS"
"4118","DRDIFDCD",92100000,"COFFEE, NS AS TO TYPE"
"4119","DRDIFDCD",92100500,"COFFEE, REGULAR, NS GROUND/INSTANT"
"4120","DRDIFDCD",92101000,"COFFEE, GROUND"
"4121","DRDIFDCD",92101500,"COFFEE, BREWED, EQUAL PARTS REG & DECAFFEINATED"
"4122","DRDIFDCD",92101610,"COFFEE, EXPRESSO"
"4123","DRDIFDCD",92101630,"COFFEE, EXPRESSO, DECAFFEINATED"
"4124","DRDIFDCD",92101700,"COFFEE, MADE FROM GROUND, REGULAR, FLAVORED"
"4125","DRDIFDCD",92101800,"COFFEE, CUBAN (INCL SWEETENED EXPRESSO)"
"4126","DRDIFDCD",92101900,"COFFEE, LATTE"
"4127","DRDIFDCD",92101950,"COFFEE, MOCHA"
"4128","DRDIFDCD",92103000,"COFFEE, MADE FROM POWDERED INSTANT, REGULAR"
"4129","DRDIFDCD",92106000,"COFFEE, ACID NEUTRALIZED, FROM POWDERED INSTANT"
"4130","DRDIFDCD",92111000,"COFFEE, DECAFFEINATED, NS AS TO GROUND OR INSTANT"
"4131","DRDIFDCD",92111010,"COFFEE, DECAFFEINATED, MADE FROM GROUND"
"4132","DRDIFDCD",92114000,"COFFEE, DECAFFEINATED, MADE FROM POWDERED INSTANT"
"4133","DRDIFDCD",92121000,"COFFEE, FROM POWDERED MIX,W/WHITENER&SUGAR, INSTANT"
"4134","DRDIFDCD",92121010,"COFFEE, FROM POWDER, PRESWEETENED, NO WHITENER"
"4135","DRDIFDCD",92121020,"COFFEE & COCOA (MOCHA), W/ WHITENER, PRESWEETENED"
"4136","DRDIFDCD",92121040,"COFFEE, FROM POWDER, W/ WHITENER & LO CAL SWEETENER"
"4137","DRDIFDCD",92121050,"COFFEE&COCOA,FROM PWDR,W/WHITE&LOW CAL SWEET,DECAF"
"4138","DRDIFDCD",92130000,"COFFEE, PRE-SWEETENED W/SUGAR, PRE-LIGHTENED"
"4139","DRDIFDCD",92130010,"COFFEE, PRE-LIGHTENED, NO SUGAR"
"4140","DRDIFDCD",92130020,"COFFEE, PRESWEETENED W/ SUGAR"
"4141","DRDIFDCD",92161000,"CAPPUCCINO"
"4142","DRDIFDCD",92162000,"CAPPUCCINO, DECAFFEINATED"
"4143","DRDIFDCD",92191100,"COFFEE, DRY POWDER, REGULAR"
"4144","DRDIFDCD",92191200,"COFFEE, DRY POWDER, DECAFFEINATED"
"4145","DRDIFDCD",92191250,"COFFEE, DRY, ACID NEUTRALIZED (INCLUDE KAVA)"
"4146","DRDIFDCD",92201010,"POSTUM (COFFEE SUBSTITUTE)"
"4147","DRDIFDCD",92205000,"RICE BEVERAGE (INCL RICE TEA)"
"4148","DRDIFDCD",92301000,"TEA, NS AS TO TYPE, UNSWEETENED"
"4149","DRDIFDCD",92301060,"TEA, NS AS TO TYPE, PRESWEETENED W/ SUGAR"
"4150","DRDIFDCD",92301080,"TEA, PRESWEETENED W/ LOW CALORIE SWEETENER"
"4151","DRDIFDCD",92301100,"TEA, NS AS TO TYPE, DECAFFEINATED, UNSWEETENED"
"4152","DRDIFDCD",92301130,"TEA, NS AS TO TYPE, PRESWEETENED, NS AS TO SWEETNER"
"4153","DRDIFDCD",92301160,"TEA, DECAFFEINATED, W/ SUGAR, NFS"
"4154","DRDIFDCD",92301180,"TEA, DECAFFEINATED, LOW CALORIE SWEETENER, NFS"
"4155","DRDIFDCD",92301190,"TEA, PRESWEETENED, NS SWEETENER, DECAFFEINATED"
"4156","DRDIFDCD",92302000,"TEA, LEAF, UNSWEETENED"
